,ANO,UF,CARGO,SIGLA,QTB TOTAL,MÉDIA DE DESPESAS,QTD MULHERES,MEDIA DE DESPESAS MULHERES
370,2010,DF,DEPUTADO FEDERAL,PSOL,11,950.0,3,950.0
371,2010,DF,DEPUTADO FEDERAL,PSL,6,3500.0,2,3500.0
372,2010,DF,DEPUTADO FEDERAL,PDT,7,3000.0,0,
373,2010,DF,DEPUTADO FEDERAL,PMN,2,5000.0,1,5000.0
374,2010,DF,DEPUTADO FEDERAL,PRTB,4,1000.0,1,1000.0
375,2010,DF,DEPUTADO FEDERAL,PV,6,5000.0,2,5000.0
376,2010,DF,DEPUTADO FEDERAL,PSDC,3,2000.0,1,2000.0
377,2010,DF,DEPUTADO FEDERAL,PTB,10,4000.0,1,4000.0
378,2010,DF,DEPUTADO FEDERAL,PHS,13,5000.0,2,5000.0
379,2010,DF,DEPUTADO FEDERAL,PPS,3,3000.0,0,
380,2010,DF,DEPUTADO FEDERAL,PT,7,3000.0,1,3000.0
381,2010,DF,DEPUTADO FEDERAL,PRP,2,4000.0,1,4000.0
382,2010,DF,DEPUTADO FEDERAL,PTC,4,800.0,1,800.0
383,2010,DF,DEPUTADO FEDERAL,PMDB,7,4000.0,2,4000.0
384,2010,DF,DEPUTADO FEDERAL,PSTU,3,50.0,1,50.0
385,2010,DF,DEPUTADO FEDERAL,PSB,2,3000.0,1,3000.0
386,2010,DF,DEPUTADO FEDERAL,PP,5,2000.0,0,
387,2010,DF,DEPUTADO FEDERAL,PSC,6,1000.0,2,1000.0
388,2010,DF,DEPUTADO FEDERAL,PR,2,5000.0,0,
389,2010,DF,DEPUTADO FEDERAL,PC do B,1,4000.0,0,
390,2010,DF,DEPUTADO FEDERAL,PT do B,2,10000.0,1,10000.0
391,2010,DF,DEPUTADO FEDERAL,PRB,2,4000.0,1,4000.0
392,2010,DF,DEPUTADO FEDERAL,PSDB,4,2000.0,2,2000.0
393,2010,DF,DEPUTADO FEDERAL,PCB,1,20.0,0,
394,2010,DF,DEPUTADO FEDERAL,PCO,1,15.0,1,15.0
395,2010,DF,DEPUTADO FEDERAL,PTN,1,3500.0,0,
396,2010,DF,SENADOR,PV,2,15000.0,0,
397,2010,DF,SENADOR,PDT,1,10000.0,0,
398,2010,DF,SENADOR,PSOL,2,950.0,0,
399,2010,DF,SENADOR,PCO,1,20.0,0,
400,2010,DF,SENADOR,DEM,1,6000.0,0,
401,2010,DF,SENADOR,PSDB,1,0.0,1,0.0
402,2010,DF,SENADOR,PTN,1,5000.0,0,
403,2010,DF,SENADOR,PSTU,1,50.0,0,
404,2010,DF,SENADOR,PSB,1,5000.0,0,
405,2010,DF,SENADOR,PCB,1,20.0,1,20.0
406,2010,DF,SENADOR,PSL,1,5000.0,0,
407,2010,ES,DEPUTADO ESTADUAL,PRP,26,500.0,3,500.0
408,2010,ES,DEPUTADO ESTADUAL,PC do B,8,300.0,1,300.0
409,2010,ES,DEPUTADO ESTADUAL,PPS,10,500.0,2,500.0
410,2010,ES,DEPUTADO ESTADUAL,PSC,18,400.0,2,400.0
411,2010,ES,DEPUTADO ESTADUAL,PTB,35,2000.0,4,2000.0
412,2010,ES,DEPUTADO ESTADUAL,PHS,16,750.0,1,750.0
413,2010,ES,DEPUTADO ESTADUAL,PSL,18,800.0,2,800.0
414,2010,ES,DEPUTADO ESTADUAL,PSDC,17,1000.0,1,1000.0
415,2010,ES,DEPUTADO ESTADUAL,PSDB,22,1000.0,2,1000.0
416,2010,ES,DEPUTADO ESTADUAL,PP,26,900.0,1,900.0
417,2010,ES,DEPUTADO ESTADUAL,PTC,16,1000.0,3,1000.0
418,2010,ES,DEPUTADO ESTADUAL,PSOL,8,120.0,0,
419,2010,ES,DEPUTADO ESTADUAL,PTN,16,500.0,2,500.0
420,2010,ES,DEPUTADO ESTADUAL,PR,13,1000.0,0,
421,2010,ES,DEPUTADO ESTADUAL,PSB,31,750.0,3,750.0
422,2010,ES,DEPUTADO ESTADUAL,PMDB,22,1000.0,6,1000.0
423,2010,ES,DEPUTADO ESTADUAL,PDT,28,1000.0,2,1000.0
424,2010,ES,DEPUTADO ESTADUAL,PT,21,1000.0,3,1000.0
425,2010,ES,DEPUTADO ESTADUAL,DEM,10,950.0,0,
426,2010,ES,DEPUTADO ESTADUAL,PV,24,800.0,1,800.0
427,2010,ES,DEPUTADO ESTADUAL,PRTB,7,2000.0,2,2000.0
428,2010,ES,DEPUTADO ESTADUAL,PT do B,15,1000.0,3,1000.0
429,2010,ES,DEPUTADO ESTADUAL,PRB,6,750.0,1,750.0
430,2010,ES,DEPUTADO ESTADUAL,PMN,6,700.0,1,700.0
431,2010,ES,DEPUTADO FEDERAL,PV,5,1000.0,2,1000.0
432,2010,ES,DEPUTADO FEDERAL,PRB,2,1500.0,0,
433,2010,ES,DEPUTADO FEDERAL,PSL,2,1000.0,0,
434,2010,ES,DEPUTADO FEDERAL,PSDB,3,2000.0,0,
435,2010,ES,DEPUTADO FEDERAL,PPS,5,1000.0,1,1000.0
436,2010,ES,DEPUTADO FEDERAL,PMDB,4,2000.0,1,2000.0
437,2010,ES,DEPUTADO FEDERAL,PDT,8,2000.0,2,2000.0
438,2010,ES,DEPUTADO FEDERAL,DEM,4,1700.0,0,
439,2010,ES,DEPUTADO FEDERAL,PSB,10,1500.0,2,1500.0
440,2010,ES,DEPUTADO FEDERAL,PR,5,1500.0,1,1500.0
441,2010,ES,DEPUTADO FEDERAL,PMN,5,1000.0,0,
442,2010,ES,DEPUTADO FEDERAL,PT do B,2,1500.0,2,1500.0
443,2010,ES,DEPUTADO FEDERAL,PT,7,2000.0,2,2000.0
444,2010,ES,DEPUTADO FEDERAL,PTB,9,0.0,1,0.0
445,2010,ES,DEPUTADO FEDERAL,PP,2,1500.0,0,
446,2010,ES,DEPUTADO FEDERAL,PC do B,2,500.0,0,
447,2010,ES,DEPUTADO FEDERAL,PSOL,5,80.0,0,
448,2010,ES,DEPUTADO FEDERAL,PCO,1,20.0,0,
449,2010,ES,DEPUTADO FEDERAL,PTC,3,1500.0,0,
450,2010,ES,DEPUTADO FEDERAL,PSC,3,1500.0,1,1500.0
451,2010,ES,DEPUTADO FEDERAL,PHS,2,1000.0,0,
452,2010,ES,DEPUTADO FEDERAL,PRTB,1,1000.0,0,
453,2010,ES,SENADOR,PSL,1,2000.0,0,
454,2010,ES,SENADOR,PR,1,5000.0,0,
455,2010,ES,SENADOR,PSOL,1,150.0,0,
456,2010,ES,SENADOR,PMDB,1,5000.0,0,
457,2010,ES,SENADOR,PSDB,1,2500.0,1,2500.0
458,2010,GO,DEPUTADO ESTADUAL,PR,22,3000.0,5,3000.0
459,2010,GO,DEPUTADO ESTADUAL,PSOL,63,300.0,20,300.0
460,2010,GO,DEPUTADO ESTADUAL,PRB,37,2000.0,2,2000.0
461,2010,GO,DEPUTADO ESTADUAL,PSB,23,2000.0,5,2000.0
462,2010,GO,DEPUTADO ESTADUAL,PSL,53,3000.0,9,3000.0
463,2010,GO,DEPUTADO ESTADUAL,PC do B,39,500.0,9,500.0
464,2010,GO,DEPUTADO ESTADUAL,PT,46,1000.0,9,1000.0
465,2010,GO,DEPUTADO ESTADUAL,PPS,17,1500.0,1,1500.0
466,2010,GO,DEPUTADO ESTADUAL,PDT,54,2000.0,28,2000.0
467,2010,GO,DEPUTADO ESTADUAL,PRP,22,2000.0,2,2000.0
468,2010,GO,DEPUTADO ESTADUAL,PMDB,40,1500.0,10,1500.0
469,2010,GO,DEPUTADO ESTADUAL,PMN,26,2500.0,7,2500.0
470,2010,GO,DEPUTADO ESTADUAL,PHS,14,2500.0,1,2500.0
471,2010,GO,DEPUTADO ESTADUAL,PSDB,38,2500.0,6,2500.0
472,2010,GO,DEPUTADO ESTADUAL,PP,18,3000.0,5,3000.0
473,2010,GO,DEPUTADO ESTADUAL,PV,14,2500.0,2,2500.0
474,2010,GO,DEPUTADO ESTADUAL,PRTB,25,2000.0,1,2000.0
475,2010,GO,DEPUTADO ESTADUAL,PSTU,1,20.0,1,20.0
476,2010,GO,DEPUTADO ESTADUAL,PTB,30,3000.0,7,3000.0
477,2010,GO,DEPUTADO ESTADUAL,DEM,10,2500.0,1,2500.0
478,2010,GO,DEPUTADO ESTADUAL,PSC,26,2000.0,5,2000.0
479,2010,GO,DEPUTADO ESTADUAL,PTN,11,2000.0,2,2000.0
480,2010,GO,DEPUTADO ESTADUAL,PSDC,5,2000.0,0,
481,2010,GO,DEPUTADO ESTADUAL,PT do B,9,1500.0,0,
482,2010,GO,DEPUTADO ESTADUAL,PCB,1,100.0,0,
483,2010,GO,DEPUTADO ESTADUAL,PTC,1,0.0,0,
484,2010,GO,DEPUTADO FEDERAL,PTB,9,6000.0,2,6000.0
485,2010,GO,DEPUTADO FEDERAL,DEM,8,5000.0,1,5000.0
486,2010,GO,DEPUTADO FEDERAL,PR,7,6000.0,0,
487,2010,GO,DEPUTADO FEDERAL,PT,11,2000.0,1,2000.0
488,2010,GO,DEPUTADO FEDERAL,PSL,7,50000.0,1,50000.0
489,2010,GO,DEPUTADO FEDERAL,PSOL,4,300.0,1,300.0
490,2010,GO,DEPUTADO FEDERAL,PV,10,6000.0,0,
491,2010,GO,DEPUTADO FEDERAL,PSDB,15,5000.0,1,5000.0
492,2010,GO,DEPUTADO FEDERAL,PRB,10,5000.0,1,5000.0
493,2010,GO,DEPUTADO FEDERAL,PMN,1,5800.0,0,
494,2010,GO,DEPUTADO FEDERAL,PSC,7,6000.0,0,
495,2010,GO,DEPUTADO FEDERAL,PHS,9,15000.0,0,
496,2010,GO,DEPUTADO FEDERAL,PTC,15,7300.0,3,7500.0
497,2010,GO,DEPUTADO FEDERAL,PMDB,19,3000.0,2,3000.0
498,2010,GO,DEPUTADO FEDERAL,PDT,2,6000.0,2,6000.0
499,2010,GO,DEPUTADO FEDERAL,PRP,3,6000.0,0,
500,2010,GO,DEPUTADO FEDERAL,PRTB,1,5000.0,0,
501,2010,GO,DEPUTADO FEDERAL,PC do B,1,2000.0,0,
502,2010,GO,DEPUTADO FEDERAL,PTN,1,6000.0,0,
503,2010,GO,DEPUTADO FEDERAL,PPS,2,3000.0,0,
504,2010,GO,DEPUTADO FEDERAL,PP,6,6000.0,0,
505,2010,GO,DEPUTADO FEDERAL,PCB,1,150.0,0,
506,2010,GO,DEPUTADO FEDERAL,PSB,1,6000.0,0,
507,2010,GO,DEPUTADO FEDERAL,PSTU,1,20.0,0,
508,2010,GO,SENADOR,PMDB,1,7000.0,0,
509,2010,GO,SENADOR,PCB,1,200.0,0,
510,2010,GO,SENADOR,DEM,1,15000.0,0,
511,2010,GO,SENADOR,PSOL,1,500.0,0,
512,2010,GO,SENADOR,PP,3,10000.0,0,
513,2010,GO,SENADOR,PSDB,1,10000.0,1,10000.0
514,2010,GO,SENADOR,PT,1,7000.0,0,
515,2010,GO,SENADOR,PSTU,1,20.0,0,
516,2010,MA,DEPUTADO ESTADUAL,PTC,30,1000.0,2,1000.0
517,2010,MA,DEPUTADO ESTADUAL,PSB,17,1000.0,2,1000.0
518,2010,MA,DEPUTADO ESTADUAL,PV,14,1500.0,1,1500.0
519,2010,MA,DEPUTADO ESTADUAL,PR,19,1500.0,3,1500.0
520,2010,MA,DEPUTADO ESTADUAL,PSDB,11,2000.0,1,2000.0
521,2010,MA,DEPUTADO ESTADUAL,PSL,35,3000.0,5,3000.0
522,2010,MA,DEPUTADO ESTADUAL,PMDB,14,3000.0,3,3000.0
523,2010,MA,DEPUTADO ESTADUAL,PMN,17,3000.0,1,3000.0
524,2010,MA,DEPUTADO ESTADUAL,PSC,16,3000.0,5,3000.0
525,2010,MA,DEPUTADO ESTADUAL,PT do B,15,1000.0,3,1000.0
526,2010,MA,DEPUTADO ESTADUAL,PDT,18,2000.0,6,2000.0
527,2010,MA,DEPUTADO ESTADUAL,PT,40,2000.0,10,2000.0
528,2010,MA,DEPUTADO ESTADUAL,PP,30,3000.0,4,3000.0
529,2010,MA,DEPUTADO ESTADUAL,PC do B,32,2000.0,2,2000.0
530,2010,MA,DEPUTADO ESTADUAL,PHS,12,3000.0,0,
531,2010,MA,DEPUTADO ESTADUAL,PRP,6,1500.0,0,
532,2010,MA,DEPUTADO ESTADUAL,PRTB,27,1000.0,4,1000.0
533,2010,MA,DEPUTADO ESTADUAL,PRB,22,3000.0,2,3000.0
534,2010,MA,DEPUTADO ESTADUAL,PTB,8,3000.0,2,3000.0
535,2010,MA,DEPUTADO ESTADUAL,DEM,7,3000.0,0,
536,2010,MA,DEPUTADO ESTADUAL,PPS,10,2000.0,4,2000.0
537,2010,MA,DEPUTADO ESTADUAL,PSOL,10,80.0,0,
538,2010,MA,DEPUTADO ESTADUAL,PCB,4,30.0,1,30.0
539,2010,MA,DEPUTADO ESTADUAL,PTN,5,3000.0,0,
540,2010,MA,DEPUTADO ESTADUAL,PSTU,1,10.0,0,
541,2010,MA,DEPUTADO FEDERAL,PSL,19,5000.0,2,5000.0
542,2010,MA,DEPUTADO FEDERAL,PMN,6,5000.0,0,
543,2010,MA,DEPUTADO FEDERAL,PSB,15,2000.0,1,2000.0
544,2010,MA,DEPUTADO FEDERAL,PHS,9,5000.0,3,5000.0
545,2010,MA,DEPUTADO FEDERAL,PPS,8,5000.0,0,
546,2010,MA,DEPUTADO FEDERAL,PRTB,8,5000.0,0,
547,2010,MA,DEPUTADO FEDERAL,PV,3,3000.0,1,3000.0
548,2010,MA,DEPUTADO FEDERAL,PSC,2,5000.0,0,
549,2010,MA,DEPUTADO FEDERAL,PSOL,5,80.0,0,
550,2010,MA,DEPUTADO FEDERAL,PSDB,13,4000.0,1,4000.0
551,2010,MA,DEPUTADO FEDERAL,PCB,1,30.0,0,
552,2010,MA,DEPUTADO FEDERAL,PR,7,5000.0,0,
553,2010,MA,DEPUTADO FEDERAL,PRP,2,5000.0,0,
554,2010,MA,DEPUTADO FEDERAL,PC do B,13,5000.0,2,5000.0
555,2010,MA,DEPUTADO FEDERAL,PRB,3,5000.0,2,5000.0
556,2010,MA,DEPUTADO FEDERAL,PTB,4,5000.0,1,5000.0
557,2010,MA,DEPUTADO FEDERAL,PDT,9,4000.0,1,4000.0
558,2010,MA,DEPUTADO FEDERAL,PT,8,3000.0,2,3000.0
559,2010,MA,DEPUTADO FEDERAL,PTC,10,2000.0,1,2000.0
560,2010,MA,DEPUTADO FEDERAL,PSTU,1,10.0,0,
561,2010,MA,DEPUTADO FEDERAL,PMDB,12,5000.0,0,
562,2010,MA,DEPUTADO FEDERAL,DEM,4,5000.0,1,5000.0
563,2010,MA,DEPUTADO FEDERAL,PT do B,8,5000.0,3,5000.0
564,2010,MA,DEPUTADO FEDERAL,PP,3,6000.0,0,
565,2010,MA,DEPUTADO FEDERAL,PSDC,1,500.0,0,
566,2010,MA,SENADOR,PC do B,1,5000.0,0,
567,2010,MA,SENADOR,PCB,2,50.0,0,
568,2010,MA,SENADOR,PSTU,2,20.0,1,20.0
569,2010,MA,SENADOR,PMDB,2,10000.0,0,
570,2010,MA,SENADOR,PSDB,2,10000.0,0,
571,2010,MA,SENADOR,PSB,1,5000.0,0,
572,2010,MA,SENADOR,PSOL,2,80.0,1,80.0
573,2010,MT,DEPUTADO ESTADUAL,PMDB,18,1500.0,4,1500.0
574,2010,MT,DEPUTADO ESTADUAL,PT,14,1500.0,4,1500.0
575,2010,MT,DEPUTADO ESTADUAL,PSDB,20,1500.0,2,1500.0
576,2010,MT,DEPUTADO ESTADUAL,PSB,37,1500.0,14,1500.0
577,2010,MT,DEPUTADO ESTADUAL,DEM,15,1500.0,2,1500.0
578,2010,MT,DEPUTADO ESTADUAL,PTN,10,1000.0,4,1000.0
579,2010,MT,DEPUTADO ESTADUAL,PPS,12,1500.0,2,1500.0
580,2010,MT,DEPUTADO ESTADUAL,PP,30,1500.0,7,1500.0
581,2010,MT,DEPUTADO ESTADUAL,PC do B,6,700.0,3,700.0
582,2010,MT,DEPUTADO ESTADUAL,PDT,10,1500.0,3,1500.0
583,2010,MT,DEPUTADO ESTADUAL,PT do B,8,500.0,4,500.0
584,2010,MT,DEPUTADO ESTADUAL,PRB,17,500.0,5,500.0
585,2010,MT,DEPUTADO ESTADUAL,PTB,25,1500.0,5,1500.0
586,2010,MT,DEPUTADO ESTADUAL,PRP,6,1000.0,1,1000.0
587,2010,MT,DEPUTADO ESTADUAL,PSC,10,700.0,2,700.0
588,2010,MT,DEPUTADO ESTADUAL,PSL,9,750.0,3,750.0
589,2010,MT,DEPUTADO ESTADUAL,PR,23,1500.0,6,1500.0
590,2010,MT,DEPUTADO ESTADUAL,PV,12,1500.0,3,1500.0
591,2010,MT,DEPUTADO ESTADUAL,PRTB,6,1500.0,3,1500.0
592,2010,MT,DEPUTADO ESTADUAL,PTC,7,800.0,1,800.0
593,2010,MT,DEPUTADO ESTADUAL,PSDC,5,1500.0,1,1500.0
594,2010,MT,DEPUTADO ESTADUAL,PMN,5,1500.0,1,1500.0
595,2010,MT,DEPUTADO ESTADUAL,PSOL,2,1000.0,0,
596,2010,MT,DEPUTADO FEDERAL,PTB,6,0.0,0,
597,2010,MT,DEPUTADO FEDERAL,PMDB,7,3000.0,2,3000.0
598,2010,MT,DEPUTADO FEDERAL,PPS,8,3000.0,2,3000.0
599,2010,MT,DEPUTADO FEDERAL,PT,10,3000.0,4,3000.0
600,2010,MT,DEPUTADO FEDERAL,PTC,4,800.0,0,
601,2010,MT,DEPUTADO FEDERAL,PC do B,2,700.0,1,700.0
602,2010,MT,DEPUTADO FEDERAL,PR,8,3000.0,2,3000.0
603,2010,MT,DEPUTADO FEDERAL,PDT,11,900.0,1,900.0
604,2010,MT,DEPUTADO FEDERAL,PTN,5,4000.0,4,4000.0
605,2010,MT,DEPUTADO FEDERAL,PRB,3,1000.0,1,1000.0
606,2010,MT,DEPUTADO FEDERAL,PT do B,1,0.0,0,
607,2010,MT,DEPUTADO FEDERAL,PRP,2,1000.0,1,1000.0
608,2010,MT,DEPUTADO FEDERAL,PP,9,3000.0,0,
609,2010,MT,DEPUTADO FEDERAL,PV,2,900.0,1,900.0
610,2010,MT,DEPUTADO FEDERAL,PSB,6,900.0,2,900.0
611,2010,MT,DEPUTADO FEDERAL,PSDB,5,2500.0,2,2500.0
612,2010,MT,DEPUTADO FEDERAL,PSOL,2,1000.0,0,
613,2010,MT,DEPUTADO FEDERAL,DEM,3,2500.0,0,
614,2010,MT,DEPUTADO FEDERAL,PHS,1,2000.0,1,2000.0
615,2010,MT,DEPUTADO FEDERAL,PMN,1,0.0,1,0.0
616,2010,MT,SENADOR,PV,2,6000.0,0,
617,2010,MT,SENADOR,PSDB,1,7000.0,0,
618,2010,MT,SENADOR,PR,1,15000.0,0,
619,2010,MT,SENADOR,PT,1,15000.0,0,
620,2010,MT,SENADOR,DEM,1,7000.0,0,
621,2010,MT,SENADOR,PDT,1,6000.0,0,
622,2010,MT,SENADOR,PSOL,1,1000.0,0,
623,2010,MS,DEPUTADO ESTADUAL,PSC,11,1500.0,4,1500.0
624,2010,MS,DEPUTADO ESTADUAL,PHS,10,900.0,5,900.0
625,2010,MS,DEPUTADO ESTADUAL,PMN,15,1000.0,6,1000.0
626,2010,MS,DEPUTADO ESTADUAL,PTB,15,1500.0,4,1500.0
627,2010,MS,DEPUTADO ESTADUAL,PTC,13,600.0,2,600.0
628,2010,MS,DEPUTADO ESTADUAL,PRP,7,1500.0,2,1500.0
629,2010,MS,DEPUTADO ESTADUAL,PV,37,1500.0,7,1500.0
630,2010,MS,DEPUTADO ESTADUAL,PPS,12,900.0,3,900.0
631,2010,MS,DEPUTADO ESTADUAL,PSDB,16,2500.0,6,2500.0
632,2010,MS,DEPUTADO ESTADUAL,PP,11,1500.0,4,1500.0
633,2010,MS,DEPUTADO ESTADUAL,PSL,9,1500.0,0,
634,2010,MS,DEPUTADO ESTADUAL,PT,19,1500.0,5,1500.0
635,2010,MS,DEPUTADO ESTADUAL,PT do B,11,1500.0,2,1500.0
636,2010,MS,DEPUTADO ESTADUAL,DEM,8,1500.0,2,1500.0
637,2010,MS,DEPUTADO ESTADUAL,PDT,14,1500.0,2,1500.0
638,2010,MS,DEPUTADO ESTADUAL,PSB,10,1000.0,4,1000.0
639,2010,MS,DEPUTADO ESTADUAL,PR,4,1500.0,0,
640,2010,MS,DEPUTADO ESTADUAL,PSOL,7,250.0,0,
641,2010,MS,DEPUTADO ESTADUAL,PMDB,17,1500.0,6,1500.0
642,2010,MS,DEPUTADO ESTADUAL,PC do B,8,1500.0,0,
643,2010,MS,DEPUTADO ESTADUAL,PTN,4,800.0,1,800.0
644,2010,MS,DEPUTADO ESTADUAL,PSDC,2,1000.0,0,
645,2010,MS,DEPUTADO ESTADUAL,PRB,5,900.0,2,900.0
646,2010,MS,DEPUTADO ESTADUAL,PRTB,3,1500.0,1,1500.0
647,2010,MS,DEPUTADO FEDERAL,DEM,4,3000.0,1,3000.0
648,2010,MS,DEPUTADO FEDERAL,PMDB,9,2000.0,3,2000.0
649,2010,MS,DEPUTADO FEDERAL,PTB,8,2000.0,3,2000.0
650,2010,MS,DEPUTADO FEDERAL,PT,8,3000.0,2,3000.0
651,2010,MS,DEPUTADO FEDERAL,PP,1,3000.0,0,
652,2010,MS,DEPUTADO FEDERAL,PSDB,5,3500.0,1,3500.0
653,2010,MS,DEPUTADO FEDERAL,PTN,1,1200.0,0,
654,2010,MS,DEPUTADO FEDERAL,PPS,5,900.0,2,900.0
655,2010,MS,DEPUTADO FEDERAL,PSL,2,3000.0,2,3000.0
656,2010,MS,DEPUTADO FEDERAL,PTC,1,1000.0,0,
657,2010,MS,DEPUTADO FEDERAL,PR,1,5000.0,0,
658,2010,MS,DEPUTADO FEDERAL,PRB,2,1200.0,1,1200.0
659,2010,MS,DEPUTADO FEDERAL,PMN,2,1500.0,2,1500.0
660,2010,MS,DEPUTADO FEDERAL,PSOL,3,250.0,0,
661,2010,MS,DEPUTADO FEDERAL,PDT,6,3000.0,2,3000.0
662,2010,MS,DEPUTADO FEDERAL,PSDC,1,3000.0,0,
663,2010,MS,DEPUTADO FEDERAL,PV,2,3000.0,0,
664,2010,MS,DEPUTADO FEDERAL,PT do B,4,1700.0,1,1700.0
665,2010,MS,DEPUTADO FEDERAL,PHS,3,1500.0,1,1500.0
666,2010,MS,DEPUTADO FEDERAL,PSC,2,3000.0,2,3000.0
667,2010,MS,DEPUTADO FEDERAL,PRP,2,3000.0,1,3000.0
668,2010,MS,DEPUTADO FEDERAL,PC do B,1,3000.0,0,
669,2010,MS,DEPUTADO FEDERAL,PSB,1,2500.0,0,
670,2010,MS,SENADOR,PDT,1,5000.0,0,
671,2010,MS,SENADOR,PT,1,6000.0,0,
672,2010,MS,SENADOR,PSOL,1,250.0,0,
673,2010,MS,SENADOR,DEM,1,7000.0,0,
674,2010,MS,SENADOR,PMDB,1,7000.0,0,
675,2010,MG,DEPUTADO ESTADUAL,PMDB,61,2000.0,14,2000.0
676,2010,MG,DEPUTADO ESTADUAL,PMN,62,2500.0,5,2500.0
677,2010,MG,DEPUTADO ESTADUAL,PTC,77,2000.0,8,2000.0
678,2010,MG,DEPUTADO ESTADUAL,PSB,44,4000.0,7,4000.0
679,2010,MG,DEPUTADO ESTADUAL,PT,84,2000.0,16,2000.0
680,2010,MG,DEPUTADO ESTADUAL,PSDB,31,3000.0,3,3000.0
681,2010,MG,DEPUTADO ESTADUAL,PTB,56,4000.0,8,4000.0
682,2010,MG,DEPUTADO ESTADUAL,PR,39,3000.0,1,3000.0
683,2010,MG,DEPUTADO ESTADUAL,PSOL,43,150.0,5,150.0
684,2010,MG,DEPUTADO ESTADUAL,PC do B,66,1500.0,17,1500.0
685,2010,MG,DEPUTADO ESTADUAL,PSDC,12,2500.0,1,2500.0
686,2010,MG,DEPUTADO ESTADUAL,PSL,43,2500.0,3,2500.0
687,2010,MG,DEPUTADO ESTADUAL,PSC,40,3000.0,7,3000.0
688,2010,MG,DEPUTADO ESTADUAL,PDT,57,2000.0,8,2000.0
689,2010,MG,DEPUTADO ESTADUAL,PV,57,1000.0,11,1000.0
690,2010,MG,DEPUTADO ESTADUAL,PSTU,11,90.0,4,90.0
691,2010,MG,DEPUTADO ESTADUAL,PPS,74,3000.0,22,3000.0
692,2010,MG,DEPUTADO ESTADUAL,PHS,26,2000.0,1,2000.0
693,2010,MG,DEPUTADO ESTADUAL,PRP,28,2000.0,3,2000.0
694,2010,MG,DEPUTADO ESTADUAL,PRTB,49,2000.0,4,2000.0
695,2010,MG,DEPUTADO ESTADUAL,PT do B,73,2000.0,10,2000.0
696,2010,MG,DEPUTADO ESTADUAL,PRB,23,2000.0,3,2000.0
697,2010,MG,DEPUTADO ESTADUAL,PP,18,3000.0,2,3000.0
698,2010,MG,DEPUTADO ESTADUAL,DEM,14,3000.0,3,3000.0
699,2010,MG,DEPUTADO ESTADUAL,PTN,12,2000.0,2,2000.0
700,2010,MG,DEPUTADO ESTADUAL,PCO,1,20.0,1,20.0
701,2010,MG,DEPUTADO ESTADUAL,PCB,2,50.0,0,
702,2010,MG,DEPUTADO FEDERAL,PMDB,47,2500.0,12,2500.0
703,2010,MG,DEPUTADO FEDERAL,PHS,25,2000.0,2,2000.0
704,2010,MG,DEPUTADO FEDERAL,PT do B,40,2000.0,8,2000.0
705,2010,MG,DEPUTADO FEDERAL,PSB,33,4000.0,1,4000.0
706,2010,MG,DEPUTADO FEDERAL,PT,42,3000.0,7,3000.0
707,2010,MG,DEPUTADO FEDERAL,PDT,34,3500.0,4,3500.0
708,2010,MG,DEPUTADO FEDERAL,PSL,21,3000.0,1,3000.0
709,2010,MG,DEPUTADO FEDERAL,PTN,11,2000.0,1,2000.0
710,2010,MG,DEPUTADO FEDERAL,PTC,42,2000.0,1,2000.0
711,2010,MG,DEPUTADO FEDERAL,PMN,64,3000.0,18,3000.0
712,2010,MG,DEPUTADO FEDERAL,PR,13,5000.0,0,
713,2010,MG,DEPUTADO FEDERAL,PV,47,1500.0,7,1500.0
714,2010,MG,DEPUTADO FEDERAL,PSC,42,5000.0,6,5000.0
715,2010,MG,DEPUTADO FEDERAL,PSDC,10,3000.0,2,3000.0
716,2010,MG,DEPUTADO FEDERAL,PCB,2,50.0,0,
717,2010,MG,DEPUTADO FEDERAL,PRB,6,5000.0,1,5000.0
718,2010,MG,DEPUTADO FEDERAL,PPS,15,5000.0,4,5000.0
719,2010,MG,DEPUTADO FEDERAL,PTB,27,4000.0,1,4000.0
720,2010,MG,DEPUTADO FEDERAL,PC do B,12,3000.0,6,3000.0
721,2010,MG,DEPUTADO FEDERAL,PRTB,22,2000.0,1,2000.0
722,2010,MG,DEPUTADO FEDERAL,PSOL,19,150.0,2,150.0
723,2010,MG,DEPUTADO FEDERAL,PP,12,5000.0,1,5000.0
724,2010,MG,DEPUTADO FEDERAL,PRP,7,2000.0,2,2000.0
725,2010,MG,DEPUTADO FEDERAL,PSDB,19,5000.0,4,5000.0
726,2010,MG,DEPUTADO FEDERAL,DEM,13,5000.0,0,
727,2010,MG,DEPUTADO FEDERAL,PSTU,3,60.0,1,60.0
728,2010,MG,DEPUTADO FEDERAL,PCO,1,20.0,0,
729,2010,MG,SENADOR,PRB,1,0.0,0,
730,2010,MG,SENADOR,PSDB,1,12000.0,0,
731,2010,MG,SENADOR,PSTU,2,70.0,0,
732,2010,MG,SENADOR,PT,1,10000.0,0,
733,2010,MG,SENADOR,PPS,1,12000.0,0,
734,2010,MG,SENADOR,PHS,1,5000.0,0,
735,2010,MG,SENADOR,PC do B,1,5000.0,0,
736,2010,MG,SENADOR,PSOL,2,300.0,1,300.0
737,2010,MG,SENADOR,PCB,1,100.0,0,
738,2010,MG,SENADOR,PCO,2,20.0,1,20.0
739,2010,PA,DEPUTADO ESTADUAL,PT,38,1000.0,9,1000.0
