,UF,CARGO,SG_PARTIDO,propor10,propor14,propor18,Variaçao 14-18,Variaçao 10-14,Variaçao 10-18
1227,PE,DEPUTADO FEDERAL,PPL,1.0,0.6666666666666666,0.3684210526315789,-0.4473684210526316,-0.33333333333333337,-0.631578947368421
1228,PE,DEPUTADO FEDERAL,PROS,1.0,0.0,0.22727272727272727,inf,-1.0,-0.7727272727272727
1229,PE,DEPUTADO FEDERAL,PSD,1.0,0.0,0.0,,-1.0,-1.0
1230,PE,DEPUTADO FEDERAL,PATRI,1.0,0.0,0.3157894736842105,inf,-1.0,-0.6842105263157895
1231,PE,DEPUTADO FEDERAL,REDE,1.0,0.0,0.3076923076923077,inf,-1.0,-0.6923076923076923
1232,PE,DEPUTADO FEDERAL,DC,1.0,0.0,0.3125,inf,-1.0,-0.6875
1233,PE,DEPUTADO FEDERAL,SOLIDARIEDADE,1.0,0.0,0.25,inf,-1.0,-0.75
1234,PE,DEPUTADO FEDERAL,NOVO,1.0,0.0,0.4,inf,-1.0,-0.6
1235,PE,DEPUTADO FEDERAL,AVANTE,1.0,0.0,0.7142857142857143,inf,-1.0,-0.2857142857142857
1236,PE,DEPUTADO FEDERAL,MDB,1.0,0.0,0.0,,-1.0,-1.0
1237,PE,DEPUTADO FEDERAL,PCO,1.0,0.0,0.0,,-1.0,-1.0
1238,PE,DEPUTADO FEDERAL,PODE,1.0,0.0,0.3333333333333333,inf,-1.0,-0.6666666666666667
1239,PE,SENADOR,PSTU,0.5,1.0,0.0,-1.0,1.0,-1.0
1240,PE,SENADOR,PT,0.0,0.0,0.0,,,
1241,PE,SENADOR,PSOL,0.0,1.0,1.0,0.0,inf,inf
1242,PE,SENADOR,DEM,0.0,1.0,0.0,-1.0,inf,
1243,PE,SENADOR,AVANTE,0.0,0.0,0.0,,,
1244,PE,SENADOR,PSDB,0.0,0.0,0.0,,,
1245,PE,SENADOR,PROS,0.0,0.0,1.0,inf,,inf
1246,PE,SENADOR,MDB,0.0,0.0,0.0,,,
1247,PE,SENADOR,PCO,0.0,0.0,0.0,,,
1248,PE,SENADOR,REDE,0.0,0.0,0.5,inf,,inf
1249,PI,DEPUTADO ESTADUAL,PMN,0.0,0.0,0.6666666666666666,inf,,inf
1250,PI,DEPUTADO ESTADUAL,PV,0.17391304347826086,0.45,0.6,0.33333333333333326,1.5875000000000001,2.45
1251,PI,DEPUTADO ESTADUAL,PSOL,0.25,0.3333333333333333,0.16666666666666666,-0.5,0.33333333333333326,-0.33333333333333337
1252,PI,DEPUTADO ESTADUAL,PSDB,0.23809523809523808,0.375,0.4,0.06666666666666672,0.5750000000000001,0.6800000000000002
1253,PI,DEPUTADO ESTADUAL,PSB,0.3333333333333333,0.3157894736842105,0.2857142857142857,-0.09523809523809523,-0.05263157894736842,-0.14285714285714285
1254,PI,DEPUTADO ESTADUAL,PSL,1.0,0.3,0.2857142857142857,-0.04761904761904764,-0.7,-0.7142857142857143
1255,PI,DEPUTADO ESTADUAL,PRP,0.0,0.3684210526315789,0.3076923076923077,-0.16483516483516475,inf,inf
1256,PI,DEPUTADO ESTADUAL,PTC,0.42105263157894735,0.5,0.375,-0.25,0.18750000000000006,-0.10937499999999994
1257,PI,DEPUTADO ESTADUAL,PPS,0.5,0.125,0.0,-1.0,-0.75,-1.0
1258,PI,DEPUTADO ESTADUAL,PDT,0.09090909090909091,0.125,0.0,-1.0,0.37499999999999994,-1.0
1259,PI,DEPUTADO ESTADUAL,PTB,0.19047619047619047,0.4166666666666667,0.4,-0.03999999999999999,1.1875000000000002,1.1000000000000003
1260,PI,DEPUTADO ESTADUAL,PHS,0.25,0.3333333333333333,0.21428571428571427,-0.35714285714285715,0.33333333333333326,-0.1428571428571429
1261,PI,DEPUTADO ESTADUAL,PT,0.2727272727272727,0.3157894736842105,0.25,-0.2083333333333333,0.15789473684210528,-0.08333333333333326
1262,PI,DEPUTADO ESTADUAL,PRB,0.5,0.3333333333333333,0.0,-1.0,-0.33333333333333337,-1.0
1263,PI,DEPUTADO ESTADUAL,PRTB,0.0,0.3333333333333333,0.0,-1.0,inf,
1264,PI,DEPUTADO ESTADUAL,PP,0.25,0.16666666666666666,0.4444444444444444,1.6666666666666667,-0.33333333333333337,0.7777777777777777
1265,PI,DEPUTADO ESTADUAL,PSC,0.4,0.3076923076923077,0.3333333333333333,0.08333333333333322,-0.23076923076923078,-0.16666666666666677
1266,PI,DEPUTADO ESTADUAL,PC do B,0.6666666666666666,0.0,0.6666666666666666,inf,-1.0,0.0
1267,PI,DEPUTADO ESTADUAL,PR,0.5,0.6666666666666666,0.2857142857142857,-0.5714285714285714,0.33333333333333326,-0.4285714285714286
1268,PI,DEPUTADO ESTADUAL,PCO,0.0,0.5,1.0,1.0,inf,inf
1269,PI,DEPUTADO ESTADUAL,PSTU,1.0,0.3333333333333333,0.0,-1.0,-0.6666666666666667,-1.0
1270,PI,DEPUTADO ESTADUAL,PSD,1.0,0.3333333333333333,0.5,0.5000000000000001,-0.6666666666666667,-0.5
1271,PI,DEPUTADO ESTADUAL,PCB,1.0,0.3333333333333333,1.0,2.0000000000000004,-0.6666666666666667,0.0
1272,PI,DEPUTADO ESTADUAL,PPL,1.0,0.5,0.0,-1.0,-0.5,-1.0
1273,PI,DEPUTADO ESTADUAL,PROS,1.0,0.0,0.3181818181818182,inf,-1.0,-0.6818181818181819
1274,PI,DEPUTADO ESTADUAL,SOLIDARIEDADE,1.0,0.0,0.18181818181818182,inf,-1.0,-0.8181818181818181
1275,PI,DEPUTADO ESTADUAL,DC,1.0,0.0,0.35714285714285715,inf,-1.0,-0.6428571428571428
1276,PI,DEPUTADO ESTADUAL,REDE,1.0,0.0,0.5,inf,-1.0,-0.5
1277,PI,DEPUTADO ESTADUAL,MDB,1.0,0.0,0.3333333333333333,inf,-1.0,-0.6666666666666667
1278,PI,DEPUTADO ESTADUAL,PODE,1.0,0.0,0.0,,-1.0,-1.0
1279,PI,DEPUTADO ESTADUAL,PATRI,1.0,0.0,0.25,inf,-1.0,-0.75
1280,PI,DEPUTADO ESTADUAL,AVANTE,1.0,0.0,1.0,inf,-1.0,0.0
1281,PI,DEPUTADO FEDERAL,PSDB,0.45454545454545453,0.0,0.42857142857142855,inf,-1.0,-0.05714285714285716
1282,PI,DEPUTADO FEDERAL,PHS,0.0,0.3,0.25,-0.16666666666666663,inf,inf
1283,PI,DEPUTADO FEDERAL,PRTB,0.0,0.6666666666666666,0.4,-0.3999999999999999,inf,inf
1284,PI,DEPUTADO FEDERAL,PT,0.125,0.3333333333333333,0.5714285714285714,0.7142857142857143,1.6666666666666665,3.571428571428571
1285,PI,DEPUTADO FEDERAL,PSOL,0.4,0.5,0.3333333333333333,-0.33333333333333337,0.24999999999999994,-0.16666666666666677
1286,PI,DEPUTADO FEDERAL,PSB,0.5714285714285714,0.0,0.16666666666666666,inf,-1.0,-0.7083333333333334
1287,PI,DEPUTADO FEDERAL,PP,0.16666666666666666,0.5,0.4,-0.19999999999999996,2.0000000000000004,1.4000000000000004
1288,PI,DEPUTADO FEDERAL,PSL,0.25,0.5,0.42857142857142855,-0.1428571428571429,1.0,0.7142857142857142
1289,PI,DEPUTADO FEDERAL,PV,0.0,0.36363636363636365,0.4,0.10000000000000003,inf,inf
1290,PI,DEPUTADO FEDERAL,PRB,0.5,0.3333333333333333,0.4,0.20000000000000012,-0.33333333333333337,-0.19999999999999996
1291,PI,DEPUTADO FEDERAL,PSTU,0.0,0.6666666666666666,0.0,-1.0,inf,
1292,PI,DEPUTADO FEDERAL,PTB,0.5454545454545454,0.375,0.5,0.3333333333333333,-0.31249999999999994,-0.08333333333333326
1293,PI,DEPUTADO FEDERAL,PTC,0.0,0.3333333333333333,0.5,0.5000000000000001,inf,inf
1294,PI,DEPUTADO FEDERAL,PSC,0.0,0.5,0.42857142857142855,-0.1428571428571429,inf,inf
1295,PI,DEPUTADO FEDERAL,PDT,0.0,0.0,0.0,,,
1296,PI,DEPUTADO FEDERAL,DEM,0.0,0.25,0.0,-1.0,inf,
1297,PI,DEPUTADO FEDERAL,PR,0.0,0.0,0.0,,,
1298,PI,DEPUTADO FEDERAL,PPS,0.25,0.5,0.2,-0.6,1.0,-0.19999999999999996
1299,PI,DEPUTADO FEDERAL,PMN,0.5,0.3333333333333333,0.2,-0.3999999999999999,-0.33333333333333337,-0.6
1300,PI,DEPUTADO FEDERAL,PC do B,0.5,0.5,1.0,1.0,0.0,1.0
1301,PI,DEPUTADO FEDERAL,PCO,1.0,0.0,0.0,,-1.0,-1.0
1302,PI,DEPUTADO FEDERAL,PRP,0.0,0.3333333333333333,0.3,-0.09999999999999998,inf,inf
1303,PI,DEPUTADO FEDERAL,PCB,0.0,0.25,0.0,-1.0,inf,
1304,PI,DEPUTADO FEDERAL,PPL,0.0,0.4,0.0,-1.0,inf,
1305,PI,DEPUTADO FEDERAL,PSD,0.0,0.3333333333333333,0.0,-1.0,inf,
1306,PI,DEPUTADO FEDERAL,PROS,0.0,0.0,0.3333333333333333,inf,,inf
1307,PI,DEPUTADO FEDERAL,PODE,0.0,0.0,0.5,inf,,inf
1308,PI,DEPUTADO FEDERAL,MDB,0.0,0.0,0.0,,,
1309,PI,DEPUTADO FEDERAL,DC,0.0,0.0,0.375,inf,,inf
1310,PI,DEPUTADO FEDERAL,REDE,0.0,0.0,0.2,inf,,inf
1311,PI,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.5,inf,,inf
1312,PI,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.0,,,
1313,PI,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.3333333333333333,inf,,inf
1314,PI,SENADOR,PCO,1.0,0.0,1.0,inf,-1.0,0.0
1315,PI,SENADOR,PSL,0.0,0.0,0.0,,,
1316,PI,SENADOR,PP,0.0,0.0,0.0,,,
1317,PI,SENADOR,PSC,0.0,0.0,0.0,,,
1318,PI,SENADOR,DEM,0.0,0.0,0.0,,,
1319,PI,SENADOR,PSTU,0.0,0.0,0.0,,,
1320,PI,SENADOR,PSOL,0.5,0.0,0.0,,-1.0,-1.0
1321,PI,SENADOR,PCB,0.0,0.0,0.0,,,
1322,PI,SENADOR,PSB,0.0,0.0,0.0,,,
1323,PI,SENADOR,PRB,0.0,0.0,0.0,,,
1324,PI,SENADOR,PTC,0.0,0.0,0.0,,,
1325,PI,SENADOR,AVANTE,0.0,0.0,0.0,,,
1326,PI,SENADOR,DC,0.0,0.0,0.0,,,
1327,PI,SENADOR,REDE,0.0,0.0,0.0,,,
1328,PI,SENADOR,MDB,0.0,0.0,0.0,,,
1329,PI,SENADOR,PRP,0.0,0.0,1.0,inf,,inf
1330,RJ,DEPUTADO ESTADUAL,PR,0.3113207547169811,0.36363636363636365,0.32432432432432434,-0.10810810810810809,0.1680440771349863,0.04176904176904187
1331,RJ,DEPUTADO ESTADUAL,PTC,0.3047619047619048,0.3804347826086957,0.3047619047619048,-0.19891156462585033,0.24830163043478257,0.0
1332,RJ,DEPUTADO ESTADUAL,PHS,0.32894736842105265,0.3142857142857143,0.30303030303030304,-0.03581267217630849,-0.04457142857142866,-0.07878787878787882
1333,RJ,DEPUTADO ESTADUAL,PRTB,0.2,0.30952380952380953,0.3010752688172043,-0.02729528535980149,0.5476190476190476,0.5053763440860215
1334,RJ,DEPUTADO ESTADUAL,PDT,0.30392156862745096,0.32,0.3163265306122449,-0.011479591836734658,0.05290322580645172,0.04081632653061239
1335,RJ,DEPUTADO ESTADUAL,PSOL,0.29508196721311475,0.29577464788732394,0.32075471698113206,0.08445642407906556,0.002347417840375587,0.08700209643605866
1336,RJ,DEPUTADO ESTADUAL,PSB,0.3333333333333333,0.3020833333333333,0.30158730158730157,-0.0016420361247947398,-0.09375,-0.09523809523809523
1337,RJ,DEPUTADO ESTADUAL,PSDB,0.25,0.2608695652173913,0.2857142857142857,0.0952380952380952,0.04347826086956519,0.1428571428571428
1338,RJ,DEPUTADO ESTADUAL,PTB,0.2753623188405797,0.25806451612903225,0.391304347826087,0.516304347826087,-0.06281833616298815,0.4210526315789474
1339,RJ,DEPUTADO ESTADUAL,PV,0.2988505747126437,0.2835820895522388,0.3157894736842105,0.11357340720221606,-0.05109070034443181,0.05668016194331969
1340,RJ,DEPUTADO ESTADUAL,PC do B,0.29213483146067415,0.30120481927710846,0.30434782608695654,0.010434782608695629,0.03104726598702514,0.04180602006688973
1341,RJ,DEPUTADO ESTADUAL,PRP,0.2717391304347826,0.3064516129032258,0.3047619047619048,-0.00551378446115281,0.12774193548387106,0.12152380952380969
1342,RJ,DEPUTADO ESTADUAL,PPS,0.3448275862068966,0.4166666666666667,0.36363636363636365,-0.1272727272727273,0.20833333333333331,0.0545454545454545
1343,RJ,DEPUTADO ESTADUAL,PT,0.3,0.29577464788732394,0.32075471698113206,0.08445642407906556,-0.014084507042253502,0.0691823899371069
1344,RJ,DEPUTADO ESTADUAL,PSL,0.35294117647058826,0.3076923076923077,0.3137254901960784,0.019607843137254832,-0.12820512820512822,-0.11111111111111117
1345,RJ,DEPUTADO ESTADUAL,PP,0.3191489361702128,0.3076923076923077,0.3026315789473684,-0.016447368421052697,-0.035897435897435895,-0.05175438596491234
1346,RJ,DEPUTADO ESTADUAL,PSC,0.3047619047619048,0.15217391304347827,0.3069306930693069,1.016973125884017,-0.5006793478260869,0.007116336633663259
1347,RJ,DEPUTADO ESTADUAL,PMN,0.3181818181818182,0.3076923076923077,0.32926829268292684,0.07012195121951219,-0.0329670329670329,0.03484320557491295
1348,RJ,DEPUTADO ESTADUAL,PRB,0.3,0.3020833333333333,0.3163265306122449,0.04714989444053496,0.00694444444444442,0.054421768707483095
1349,RJ,DEPUTADO ESTADUAL,DEM,0.3275862068965517,0.29333333333333333,0.3047619047619048,0.03896103896103905,-0.1045614035087719,-0.06967418546365903
1350,RJ,DEPUTADO ESTADUAL,PCB,0.6666666666666666,0.5,0.0,-1.0,-0.24999999999999994,-1.0
1351,RJ,DEPUTADO ESTADUAL,PSTU,0.5,0.3157894736842105,0.5714285714285714,0.8095238095238095,-0.368421052631579,0.1428571428571428
1352,RJ,DEPUTADO ESTADUAL,PPL,0.5,0.2702702702702703,0.3333333333333333,0.2333333333333332,-0.45945945945945943,-0.33333333333333337
1353,RJ,DEPUTADO ESTADUAL,PROS,0.5,0.14814814814814814,0.3047619047619048,1.0571428571428574,-0.7037037037037037,-0.3904761904761904
1354,RJ,DEPUTADO ESTADUAL,PSD,0.5,0.3157894736842105,0.3,-0.04999999999999998,-0.368421052631579,-0.4
1355,RJ,DEPUTADO ESTADUAL,PATRI,0.5,0.3157894736842105,0.32323232323232326,0.02356902356902371,-0.368421052631579,-0.3535353535353535
1356,RJ,DEPUTADO ESTADUAL,REDE,0.5,0.3157894736842105,0.3,-0.04999999999999998,-0.368421052631579,-0.4
1357,RJ,DEPUTADO ESTADUAL,MDB,0.5,0.3157894736842105,0.3283582089552239,0.03980099502487569,-0.368421052631579,-0.34328358208955223
1358,RJ,DEPUTADO ESTADUAL,AVANTE,0.5,0.3157894736842105,0.308411214953271,-0.023364485981308424,-0.368421052631579,-0.383177570093458
1359,RJ,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.5,0.3157894736842105,0.23333333333333334,-0.26111111111111107,-0.368421052631579,-0.5333333333333333
1360,RJ,DEPUTADO ESTADUAL,DC,0.5,0.3157894736842105,0.30303030303030304,-0.040404040404040324,-0.368421052631579,-0.3939393939393939
1361,RJ,DEPUTADO ESTADUAL,PMB,0.5,0.3157894736842105,0.3047619047619048,-0.03492063492063478,-0.368421052631579,-0.3904761904761904
1362,RJ,DEPUTADO ESTADUAL,NOVO,0.5,0.3157894736842105,0.32142857142857145,0.017857142857142988,-0.368421052631579,-0.3571428571428571
1363,RJ,DEPUTADO ESTADUAL,PODE,0.5,0.3157894736842105,0.3108108108108108,-0.015765765765765744,-0.368421052631579,-0.3783783783783784
1364,RJ,DEPUTADO ESTADUAL,PCO,0.5,0.3157894736842105,0.4,0.26666666666666683,-0.368421052631579,-0.19999999999999996
1365,RJ,DEPUTADO FEDERAL,PRB,0.29411764705882354,0.29850746268656714,0.29508196721311475,-0.011475409836065504,0.014925373134328235,0.003278688524590112
1366,RJ,DEPUTADO FEDERAL,PSDB,0.39473684210526316,0.37777777777777777,0.3333333333333333,-0.11764705882352944,-0.042962962962963,-0.1555555555555556
1367,RJ,DEPUTADO FEDERAL,PTB,0.23809523809523808,0.36363636363636365,0.21428571428571427,-0.41071428571428575,0.5272727272727274,-0.1
1368,RJ,DEPUTADO FEDERAL,DEM,0.14285714285714285,0.2903225806451613,0.30434782608695654,0.048309178743961345,1.0322580645161292,1.130434782608696
1369,RJ,DEPUTADO FEDERAL,PTC,0.3157894736842105,0.2631578947368421,0.23333333333333334,-0.11333333333333327,-0.16666666666666666,-0.26111111111111107
1370,RJ,DEPUTADO FEDERAL,PR,0.3142857142857143,0.3466666666666667,0.2413793103448276,-0.3037135278514589,0.1030303030303031,-0.231974921630094
1371,RJ,DEPUTADO FEDERAL,PP,0.25925925925925924,0.3333333333333333,0.2857142857142857,-0.14285714285714285,0.2857142857142857,0.10204081632653061
1372,RJ,DEPUTADO FEDERAL,PV,0.2903225806451613,0.30434782608695654,0.2,-0.34285714285714286,0.048309178743961345,-0.3111111111111111
1373,RJ,DEPUTADO FEDERAL,PSB,0.3275862068965517,0.2727272727272727,0.16666666666666666,-0.3888888888888889,-0.16746411483253593,-0.4912280701754386
1374,RJ,DEPUTADO FEDERAL,PRTB,0.1935483870967742,0.16666666666666666,0.3090909090909091,0.8545454545454546,-0.13888888888888892,0.5969696969696969
1375,RJ,DEPUTADO FEDERAL,PSOL,0.3,0.3076923076923077,0.3125,0.015624999999999944,0.025641025641025737,0.041666666666666706
1376,RJ,DEPUTADO FEDERAL,PHS,0.4166666666666667,0.3,0.3088235294117647,0.029411764705882436,-0.2800000000000001,-0.25882352941176473
1377,RJ,DEPUTADO FEDERAL,PT,0.3137254901960784,0.32608695652173914,0.32,-0.01866666666666666,0.03940217391304351,0.020000000000000035
1378,RJ,DEPUTADO FEDERAL,PC do B,0.325,0.3333333333333333,0.3333333333333333,0.0,0.02564102564102555,0.02564102564102555
1379,RJ,DEPUTADO FEDERAL,PRP,0.32,0.4222222222222222,0.3188405797101449,-0.24485125858123577,0.3194444444444444,-0.0036231884057972077
1380,RJ,DEPUTADO FEDERAL,PSC,0.3157894736842105,0.0,0.32142857142857145,inf,-1.0,0.017857142857142988
1381,RJ,DEPUTADO FEDERAL,PDT,0.30303030303030304,0.3,0.3584905660377358,0.19496855345911945,-0.010000000000000064,0.18301886792452818
1382,RJ,DEPUTADO FEDERAL,PSTU,0.3333333333333333,0.3333333333333333,0.0,-1.0,0.0,-1.0
1383,RJ,DEPUTADO FEDERAL,PPS,0.38095238095238093,0.1111111111111111,0.2857142857142857,1.5714285714285714,-0.7083333333333334,-0.25
1384,RJ,DEPUTADO FEDERAL,PMN,0.3333333333333333,0.375,0.2631578947368421,-0.29824561403508776,0.12500000000000006,-0.21052631578947367
1385,RJ,DEPUTADO FEDERAL,PSL,0.3888888888888889,0.4,0.30434782608695654,-0.2391304347826087,0.028571428571428612,-0.21739130434782605
1386,RJ,DEPUTADO FEDERAL,PCB,0.0,0.45454545454545453,1.0,1.2,inf,inf
1387,RJ,DEPUTADO FEDERAL,PSD,0.0,0.23809523809523808,0.3064516129032258,0.28709677419354845,inf,inf
1388,RJ,DEPUTADO FEDERAL,PROS,0.0,0.1111111111111111,0.23076923076923078,1.076923076923077,inf,inf
1389,RJ,DEPUTADO FEDERAL,PPL,0.0,0.25,0.29411764705882354,0.17647058823529416,inf,inf
1390,RJ,DEPUTADO FEDERAL,PCO,0.0,0.0,0.5,inf,,inf
1391,RJ,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.3157894736842105,inf,,inf
1392,RJ,DEPUTADO FEDERAL,PODE,0.0,0.0,0.375,inf,,inf
1393,RJ,DEPUTADO FEDERAL,PMB,0.0,0.0,0.35,inf,,inf
1394,RJ,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.29411764705882354,inf,,inf
1395,RJ,DEPUTADO FEDERAL,MDB,0.0,0.0,0.3333333333333333,inf,,inf
1396,RJ,DEPUTADO FEDERAL,DC,0.0,0.0,0.3541666666666667,inf,,inf
1397,RJ,DEPUTADO FEDERAL,REDE,0.0,0.0,0.3333333333333333,inf,,inf
1398,RJ,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.32653061224489793,inf,,inf
1399,RJ,SENADOR,DEM,0.0,0.0,0.0,,,
1400,RJ,SENADOR,PSTU,0.0,0.0,0.5,inf,,inf
1401,RJ,SENADOR,PSOL,0.0,0.0,0.0,,,
1402,RJ,SENADOR,PT,0.0,0.0,0.0,,,
1403,RJ,SENADOR,PRB,0.0,0.0,0.0,,,
1404,RJ,SENADOR,PCB,0.0,0.0,1.0,inf,,inf
1405,RJ,SENADOR,PDT,0.0,0.0,0.0,,,
1406,RJ,SENADOR,PSL,0.0,1.0,0.0,-1.0,inf,
1407,RJ,SENADOR,PSC,0.0,1.0,0.0,-1.0,inf,
1408,RJ,SENADOR,PMB,0.0,1.0,1.0,0.0,inf,inf
1409,RJ,SENADOR,PATRI,0.0,1.0,0.0,-1.0,inf,
1410,RJ,SENADOR,PSD,0.0,1.0,0.0,-1.0,inf,
1411,RJ,SENADOR,PRTB,0.0,1.0,0.0,-1.0,inf,
1412,RJ,SENADOR,PSDB,0.0,1.0,1.0,0.0,inf,inf
1413,RJ,SENADOR,PCO,0.0,1.0,0.0,-1.0,inf,
1414,RJ,SENADOR,REDE,0.0,1.0,0.0,-1.0,inf,
1415,RN,DEPUTADO ESTADUAL,PR,0.09090909090909091,0.3333333333333333,0.2,-0.3999999999999999,2.6666666666666665,1.2
1416,RN,DEPUTADO ESTADUAL,PDT,0.1,0.16666666666666666,0.6,2.6,0.6666666666666665,5.0
1417,RN,DEPUTADO ESTADUAL,PTC,0.0,0.3,0.6,1.0,inf,inf
1418,RN,DEPUTADO ESTADUAL,PT,0.375,0.2727272727272727,0.3157894736842105,0.15789473684210528,-0.27272727272727276,-0.1578947368421053
1419,RN,DEPUTADO ESTADUAL,PSB,0.38461538461538464,0.4,0.5714285714285714,0.42857142857142844,0.04,0.48571428571428554
1420,RN,DEPUTADO ESTADUAL,PRB,0.0,0.375,0.32,-0.14666666666666664,inf,inf
1421,RN,DEPUTADO ESTADUAL,PSDB,0.0,0.3333333333333333,0.3,-0.09999999999999998,inf,inf
1422,RN,DEPUTADO ESTADUAL,PHS,0.2857142857142857,0.3684210526315789,0.5,0.3571428571428572,0.2894736842105263,0.7500000000000001
1423,RN,DEPUTADO ESTADUAL,PPS,0.5,0.6666666666666666,1.0,0.5000000000000001,0.33333333333333326,1.0
1424,RN,DEPUTADO ESTADUAL,PP,0.0,0.2857142857142857,0.5,0.7500000000000001,inf,inf
1425,RN,DEPUTADO ESTADUAL,DEM,0.0,0.16666666666666666,0.25,0.5000000000000001,inf,inf
1426,RN,DEPUTADO ESTADUAL,PC do B,0.2222222222222222,0.3333333333333333,0.2777777777777778,-0.16666666666666657,0.5,0.2500000000000001
1427,RN,DEPUTADO ESTADUAL,PV,0.3,0.35294117647058826,0.4166666666666667,0.18055555555555552,0.17647058823529424,0.388888888888889
1428,RN,DEPUTADO ESTADUAL,PTB,0.0,0.0,0.0,,,
1429,RN,DEPUTADO ESTADUAL,PSL,0.0,0.6666666666666666,0.3125,-0.53125,inf,inf
1430,RN,DEPUTADO ESTADUAL,PSOL,0.2,0.30434782608695654,0.36666666666666664,0.2047619047619046,0.5217391304347826,0.8333333333333331
1431,RN,DEPUTADO ESTADUAL,PRP,0.0,0.14285714285714285,0.5,2.5,inf,inf
1432,RN,DEPUTADO ESTADUAL,PSD,0.0,0.38461538461538464,0.18181818181818182,-0.5272727272727273,inf,inf
1433,RN,DEPUTADO ESTADUAL,PROS,0.0,0.2,0.3333333333333333,0.6666666666666665,inf,inf
1434,RN,DEPUTADO ESTADUAL,PSTU,0.0,0.5,0.5,0.0,inf,inf
1435,RN,DEPUTADO ESTADUAL,PRTB,0.0,0.0,0.4,inf,,inf
1436,RN,DEPUTADO ESTADUAL,PSC,0.0,0.16666666666666666,0.18181818181818182,0.090909090909091,inf,inf
1437,RN,DEPUTADO ESTADUAL,AVANTE,0.0,1.0,0.3181818181818182,-0.6818181818181819,inf,inf
1438,RN,DEPUTADO ESTADUAL,PMB,0.0,1.0,0.21428571428571427,-0.7857142857142857,inf,inf
1439,RN,DEPUTADO ESTADUAL,DC,0.0,1.0,0.46153846153846156,-0.5384615384615384,inf,inf
1440,RN,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,1.0,0.2894736842105263,-0.7105263157894737,inf,inf
1441,RN,DEPUTADO ESTADUAL,PATRI,0.0,1.0,0.4,-0.6,inf,inf
1442,RN,DEPUTADO ESTADUAL,MDB,0.0,1.0,0.2,-0.8,inf,inf
1443,RN,DEPUTADO ESTADUAL,PPL,0.0,1.0,0.3333333333333333,-0.6666666666666667,inf,inf
1444,RN,DEPUTADO ESTADUAL,REDE,0.0,1.0,0.3076923076923077,-0.6923076923076923,inf,inf
1445,RN,DEPUTADO ESTADUAL,PCO,0.0,1.0,0.0,-1.0,inf,
1446,RN,DEPUTADO ESTADUAL,PODE,0.0,1.0,0.16666666666666666,-0.8333333333333334,inf,inf
1447,RN,DEPUTADO FEDERAL,PSB,0.6,0.5,0.0,-1.0,-0.16666666666666663,-1.0
1448,RN,DEPUTADO FEDERAL,PSOL,0.0,0.3076923076923077,0.3333333333333333,0.08333333333333322,inf,inf
1449,RN,DEPUTADO FEDERAL,PHS,0.3333333333333333,0.4444444444444444,0.5,0.12500000000000006,0.3333333333333333,0.5000000000000001
1450,RN,DEPUTADO FEDERAL,PTC,0.0,0.3333333333333333,0.0,-1.0,inf,
1451,RN,DEPUTADO FEDERAL,PSDB,0.0,0.0,0.0,,,
1452,RN,DEPUTADO FEDERAL,PV,0.125,0.0,0.0,,-1.0,-1.0
1453,RN,DEPUTADO FEDERAL,DEM,0.0,0.0,0.0,,,
1454,RN,DEPUTADO FEDERAL,PSL,0.0,0.5,0.0,-1.0,inf,
1455,RN,DEPUTADO FEDERAL,PRB,0.0,0.0,0.5,inf,,inf
1456,RN,DEPUTADO FEDERAL,PT,0.5,0.14285714285714285,0.3333333333333333,1.3333333333333333,-0.7142857142857143,-0.33333333333333337
1457,RN,DEPUTADO FEDERAL,PC do B,0.0,0.25,0.3333333333333333,0.33333333333333326,inf,inf
1458,RN,DEPUTADO FEDERAL,PMN,0.0,0.0,0.0,,,
1459,RN,DEPUTADO FEDERAL,PR,0.0,1.0,0.0,-1.0,inf,
1460,RN,DEPUTADO FEDERAL,PDT,0.0,0.3333333333333333,0.25,-0.24999999999999994,inf,inf
1461,RN,DEPUTADO FEDERAL,PTB,0.5,0.3333333333333333,0.0,-1.0,-0.33333333333333337,-1.0
1462,RN,DEPUTADO FEDERAL,PP,0.0,0.2,0.3333333333333333,0.6666666666666665,inf,inf
1463,RN,DEPUTADO FEDERAL,PRP,0.0,0.0,0.5,inf,,inf
1464,RN,DEPUTADO FEDERAL,PSC,0.0,0.0,0.0,,,
1465,RN,DEPUTADO FEDERAL,PPS,0.0,0.0,0.0,,,
1466,RN,DEPUTADO FEDERAL,PSTU,0.0,0.4,0.0,-1.0,inf,
1467,RN,DEPUTADO FEDERAL,PSD,0.0,0.4,0.5,0.24999999999999994,inf,inf
1468,RN,DEPUTADO FEDERAL,PROS,0.0,0.6666666666666666,1.0,0.5000000000000001,inf,inf
1469,RN,DEPUTADO FEDERAL,PRTB,0.0,0.0,0.35714285714285715,inf,,inf
