,UF,ANO,CARGO,DS,COR,CANDIDATOS_COR,TOTAL,% do Total
4583,PR,2014,DEPUTADO ESTADUAL,PT do B,BRANCA,13,13,1.0
4584,PR,2014,DEPUTADO ESTADUAL,PSB,BRANCA,15,18,0.8333333333333334
4585,PR,2014,DEPUTADO ESTADUAL,PSB,PRETA,3,18,0.16666666666666666
4586,PR,2014,DEPUTADO ESTADUAL,PHS,BRANCA,4,7,0.5714285714285714
4587,PR,2014,DEPUTADO ESTADUAL,PHS,PRETA,2,7,0.2857142857142857
4588,PR,2014,DEPUTADO ESTADUAL,PHS,PARDA,1,7,0.14285714285714285
4589,PR,2014,DEPUTADO ESTADUAL,PMN,BRANCA,16,20,0.8
4590,PR,2014,DEPUTADO ESTADUAL,PMN,PRETA,2,20,0.1
4591,PR,2014,DEPUTADO ESTADUAL,PMN,PARDA,2,20,0.1
4592,PR,2014,DEPUTADO ESTADUAL,PCB,BRANCA,2,2,1.0
4593,PR,2014,DEPUTADO ESTADUAL,PRTB,BRANCA,2,2,1.0
4594,PR,2014,DEPUTADO FEDERAL,DEM,BRANCA,3,4,0.75
4595,PR,2014,DEPUTADO FEDERAL,DEM,PARDA,1,4,0.25
4596,PR,2014,DEPUTADO FEDERAL,SD,BRANCA,5,5,1.0
4597,PR,2014,DEPUTADO FEDERAL,PSL,BRANCA,1,3,0.3333333333333333
4598,PR,2014,DEPUTADO FEDERAL,PSL,PRETA,1,3,0.3333333333333333
4599,PR,2014,DEPUTADO FEDERAL,PSL,PARDA,1,3,0.3333333333333333
4600,PR,2014,DEPUTADO FEDERAL,PSDB,BRANCA,8,8,1.0
4601,PR,2014,DEPUTADO FEDERAL,PR,BRANCA,3,3,1.0
4602,PR,2014,DEPUTADO FEDERAL,PSOL,BRANCA,14,16,0.875
4603,PR,2014,DEPUTADO FEDERAL,PSOL,PARDA,2,16,0.125
4604,PR,2014,DEPUTADO FEDERAL,PSB,BRANCA,24,39,0.6153846153846154
4605,PR,2014,DEPUTADO FEDERAL,PSB,PRETA,6,39,0.15384615384615385
4606,PR,2014,DEPUTADO FEDERAL,PSB,PARDA,9,39,0.23076923076923078
4607,PR,2014,DEPUTADO FEDERAL,PRB,BRANCA,6,6,1.0
4608,PR,2014,DEPUTADO FEDERAL,PDT,BRANCA,20,21,0.9523809523809523
4609,PR,2014,DEPUTADO FEDERAL,PDT,PRETA,1,21,0.047619047619047616
4610,PR,2014,DEPUTADO FEDERAL,PMDB,BRANCA,23,25,0.92
4611,PR,2014,DEPUTADO FEDERAL,PMDB,PRETA,1,25,0.04
4612,PR,2014,DEPUTADO FEDERAL,PMDB,PARDA,1,25,0.04
4613,PR,2014,DEPUTADO FEDERAL,PMN,BRANCA,2,4,0.5
4614,PR,2014,DEPUTADO FEDERAL,PMN,PRETA,1,4,0.25
4615,PR,2014,DEPUTADO FEDERAL,PMN,PARDA,1,4,0.25
4616,PR,2014,DEPUTADO FEDERAL,PEN,BRANCA,11,13,0.8461538461538461
4617,PR,2014,DEPUTADO FEDERAL,PEN,PRETA,1,13,0.07692307692307693
4618,PR,2014,DEPUTADO FEDERAL,PEN,PARDA,1,13,0.07692307692307693
4619,PR,2014,DEPUTADO FEDERAL,PC do B,BRANCA,5,6,0.8333333333333334
4620,PR,2014,DEPUTADO FEDERAL,PC do B,PRETA,1,6,0.16666666666666666
4621,PR,2014,DEPUTADO FEDERAL,PSDC,BRANCA,11,17,0.6470588235294118
4622,PR,2014,DEPUTADO FEDERAL,PSDC,PRETA,3,17,0.17647058823529413
4623,PR,2014,DEPUTADO FEDERAL,PSDC,PARDA,3,17,0.17647058823529413
4624,PR,2014,DEPUTADO FEDERAL,PRTB,BRANCA,7,11,0.6363636363636364
4625,PR,2014,DEPUTADO FEDERAL,PRTB,PARDA,4,11,0.36363636363636365
4626,PR,2014,DEPUTADO FEDERAL,PV,BRANCA,38,39,0.9743589743589743
4627,PR,2014,DEPUTADO FEDERAL,PV,PARDA,1,39,0.02564102564102564
4628,PR,2014,DEPUTADO FEDERAL,PTB,BRANCA,12,13,0.9230769230769231
4629,PR,2014,DEPUTADO FEDERAL,PTB,PRETA,1,13,0.07692307692307693
4630,PR,2014,DEPUTADO FEDERAL,PSTU,BRANCA,2,2,1.0
4631,PR,2014,DEPUTADO FEDERAL,PT,BRANCA,17,20,0.85
4632,PR,2014,DEPUTADO FEDERAL,PT,PRETA,1,20,0.05
4633,PR,2014,DEPUTADO FEDERAL,PT,INDÍGENA,2,20,0.1
4634,PR,2014,DEPUTADO FEDERAL,PTC,BRANCA,15,19,0.7894736842105263
4635,PR,2014,DEPUTADO FEDERAL,PTC,PRETA,2,19,0.10526315789473684
4636,PR,2014,DEPUTADO FEDERAL,PTC,PARDA,2,19,0.10526315789473684
4637,PR,2014,DEPUTADO FEDERAL,PP,BRANCA,6,6,1.0
4638,PR,2014,DEPUTADO FEDERAL,PHS,BRANCA,8,11,0.7272727272727273
4639,PR,2014,DEPUTADO FEDERAL,PHS,PRETA,2,11,0.18181818181818182
4640,PR,2014,DEPUTADO FEDERAL,PHS,PARDA,1,11,0.09090909090909091
4641,PR,2014,DEPUTADO FEDERAL,PPS,BRANCA,8,8,1.0
4642,PR,2014,DEPUTADO FEDERAL,PRP,BRANCA,3,3,1.0
4643,PR,2014,DEPUTADO FEDERAL,PSD,BRANCA,10,11,0.9090909090909091
4644,PR,2014,DEPUTADO FEDERAL,PSD,PARDA,1,11,0.09090909090909091
4645,PR,2014,DEPUTADO FEDERAL,PSC,BRANCA,15,16,0.9375
4646,PR,2014,DEPUTADO FEDERAL,PSC,PARDA,1,16,0.0625
4647,PR,2014,DEPUTADO FEDERAL,PROS,BRANCA,1,1,1.0
4648,PR,2014,DEPUTADO FEDERAL,PT do B,BRANCA,2,3,0.6666666666666666
4649,PR,2014,DEPUTADO FEDERAL,PT do B,PRETA,1,3,0.3333333333333333
4650,PR,2014,DEPUTADO FEDERAL,PTN,BRANCA,5,6,0.8333333333333334
4651,PR,2014,DEPUTADO FEDERAL,PTN,PRETA,1,6,0.16666666666666666
4652,PR,2014,DEPUTADO FEDERAL,PCB,BRANCA,2,2,1.0
4653,PR,2014,DEPUTADO FEDERAL,PPL,BRANCA,3,3,1.0
4654,PR,2014,SENADOR,PRP,BRANCA,1,1,1.0
4655,PR,2014,SENADOR,PSDB,BRANCA,1,1,1.0
4656,PR,2014,SENADOR,PSOL,BRANCA,1,1,1.0
4657,PR,2014,SENADOR,PMDB,BRANCA,1,1,1.0
4658,PR,2014,SENADOR,PC do B,BRANCA,1,1,1.0
4659,PR,2014,SENADOR,PTC,PRETA,1,1,1.0
4660,PR,2014,SENADOR,PRTB,BRANCA,1,1,1.0
4661,PR,2014,SENADOR,PSTU,BRANCA,1,1,1.0
4662,PR,2018,DEPUTADO ESTADUAL,REDE,BRANCA,14,21,0.6666666666666666
4663,PR,2018,DEPUTADO ESTADUAL,REDE,PARDA,7,21,0.3333333333333333
4664,PR,2018,DEPUTADO ESTADUAL,PODE,BRANCA,37,40,0.925
4665,PR,2018,DEPUTADO ESTADUAL,PODE,PRETA,1,40,0.025
4666,PR,2018,DEPUTADO ESTADUAL,PODE,PARDA,2,40,0.05
4667,PR,2018,DEPUTADO ESTADUAL,PPS,BRANCA,39,46,0.8478260869565217
4668,PR,2018,DEPUTADO ESTADUAL,PPS,PRETA,4,46,0.08695652173913043
4669,PR,2018,DEPUTADO ESTADUAL,PPS,PARDA,3,46,0.06521739130434782
4670,PR,2018,DEPUTADO ESTADUAL,PSL,BRANCA,44,50,0.88
4671,PR,2018,DEPUTADO ESTADUAL,PSL,PRETA,2,50,0.04
4672,PR,2018,DEPUTADO ESTADUAL,PSL,PARDA,4,50,0.08
4673,PR,2018,DEPUTADO ESTADUAL,DC,BRANCA,6,10,0.6
4674,PR,2018,DEPUTADO ESTADUAL,DC,PRETA,1,10,0.1
4675,PR,2018,DEPUTADO ESTADUAL,DC,PARDA,3,10,0.3
4676,PR,2018,DEPUTADO ESTADUAL,PV,BRANCA,49,59,0.8305084745762712
4677,PR,2018,DEPUTADO ESTADUAL,PV,PRETA,5,59,0.0847457627118644
4678,PR,2018,DEPUTADO ESTADUAL,PV,PARDA,5,59,0.0847457627118644
4679,PR,2018,DEPUTADO ESTADUAL,PROS,BRANCA,39,41,0.9512195121951219
4680,PR,2018,DEPUTADO ESTADUAL,PROS,PARDA,2,41,0.04878048780487805
4681,PR,2018,DEPUTADO ESTADUAL,PP,BRANCA,30,31,0.967741935483871
4682,PR,2018,DEPUTADO ESTADUAL,PP,PRETA,1,31,0.03225806451612903
4683,PR,2018,DEPUTADO ESTADUAL,PSD,BRANCA,34,35,0.9714285714285714
4684,PR,2018,DEPUTADO ESTADUAL,PSD,PRETA,1,35,0.02857142857142857
4685,PR,2018,DEPUTADO ESTADUAL,PPL,BRANCA,10,13,0.7692307692307693
4686,PR,2018,DEPUTADO ESTADUAL,PPL,PRETA,2,13,0.15384615384615385
4687,PR,2018,DEPUTADO ESTADUAL,PPL,AMARELA,1,13,0.07692307692307693
4688,PR,2018,DEPUTADO ESTADUAL,PDT,BRANCA,23,23,1.0
4689,PR,2018,DEPUTADO ESTADUAL,PRB,BRANCA,26,32,0.8125
4690,PR,2018,DEPUTADO ESTADUAL,PRB,PRETA,4,32,0.125
4691,PR,2018,DEPUTADO ESTADUAL,PRB,PARDA,2,32,0.0625
4692,PR,2018,DEPUTADO ESTADUAL,PRP,BRANCA,19,27,0.7037037037037037
4693,PR,2018,DEPUTADO ESTADUAL,PRP,PRETA,1,27,0.037037037037037035
4694,PR,2018,DEPUTADO ESTADUAL,PRP,PARDA,7,27,0.25925925925925924
4695,PR,2018,DEPUTADO ESTADUAL,MDB,BRANCA,27,29,0.9310344827586207
4696,PR,2018,DEPUTADO ESTADUAL,MDB,PARDA,2,29,0.06896551724137931
4697,PR,2018,DEPUTADO ESTADUAL,PT,BRANCA,23,33,0.696969696969697
4698,PR,2018,DEPUTADO ESTADUAL,PT,PRETA,6,33,0.18181818181818182
4699,PR,2018,DEPUTADO ESTADUAL,PT,PARDA,4,33,0.12121212121212122
4700,PR,2018,DEPUTADO ESTADUAL,PMN,BRANCA,30,30,1.0
4701,PR,2018,DEPUTADO ESTADUAL,PRTB,BRANCA,50,53,0.9433962264150944
4702,PR,2018,DEPUTADO ESTADUAL,PRTB,PRETA,1,53,0.018867924528301886
4703,PR,2018,DEPUTADO ESTADUAL,PRTB,PARDA,2,53,0.03773584905660377
4704,PR,2018,DEPUTADO ESTADUAL,PSC,BRANCA,30,38,0.7894736842105263
4705,PR,2018,DEPUTADO ESTADUAL,PSC,PRETA,3,38,0.07894736842105263
4706,PR,2018,DEPUTADO ESTADUAL,PSC,PARDA,5,38,0.13157894736842105
4707,PR,2018,DEPUTADO ESTADUAL,PSDB,BRANCA,15,17,0.8823529411764706
4708,PR,2018,DEPUTADO ESTADUAL,PSDB,PRETA,1,17,0.058823529411764705
4709,PR,2018,DEPUTADO ESTADUAL,PSDB,PARDA,1,17,0.058823529411764705
4710,PR,2018,DEPUTADO ESTADUAL,PATRI,BRANCA,17,20,0.85
4711,PR,2018,DEPUTADO ESTADUAL,PATRI,PARDA,3,20,0.15
4712,PR,2018,DEPUTADO ESTADUAL,PSB,BRANCA,13,17,0.7647058823529411
4713,PR,2018,DEPUTADO ESTADUAL,PSB,PRETA,1,17,0.058823529411764705
4714,PR,2018,DEPUTADO ESTADUAL,PSB,PARDA,3,17,0.17647058823529413
4715,PR,2018,DEPUTADO ESTADUAL,PTB,BRANCA,5,5,1.0
4716,PR,2018,DEPUTADO ESTADUAL,DEM,BRANCA,9,10,0.9
4717,PR,2018,DEPUTADO ESTADUAL,DEM,PARDA,1,10,0.1
4718,PR,2018,DEPUTADO ESTADUAL,PSOL,BRANCA,18,22,0.8181818181818182
4719,PR,2018,DEPUTADO ESTADUAL,PSOL,PARDA,4,22,0.18181818181818182
4720,PR,2018,DEPUTADO ESTADUAL,PHS,BRANCA,7,9,0.7777777777777778
4721,PR,2018,DEPUTADO ESTADUAL,PHS,PARDA,1,9,0.1111111111111111
4722,PR,2018,DEPUTADO ESTADUAL,PHS,INDÍGENA,1,9,0.1111111111111111
4723,PR,2018,DEPUTADO ESTADUAL,PMB,BRANCA,7,9,0.7777777777777778
4724,PR,2018,DEPUTADO ESTADUAL,PMB,PRETA,1,9,0.1111111111111111
4725,PR,2018,DEPUTADO ESTADUAL,PMB,PARDA,1,9,0.1111111111111111
4726,PR,2018,DEPUTADO ESTADUAL,AVANTE,BRANCA,10,11,0.9090909090909091
4727,PR,2018,DEPUTADO ESTADUAL,AVANTE,PARDA,1,11,0.09090909090909091
4728,PR,2018,DEPUTADO ESTADUAL,PCO,BRANCA,2,2,1.0
4729,PR,2018,DEPUTADO ESTADUAL,PR,BRANCA,10,12,0.8333333333333334
4730,PR,2018,DEPUTADO ESTADUAL,PR,PARDA,2,12,0.16666666666666666
4731,PR,2018,DEPUTADO ESTADUAL,PTC,BRANCA,9,11,0.8181818181818182
4732,PR,2018,DEPUTADO ESTADUAL,PTC,PRETA,2,11,0.18181818181818182
4733,PR,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,4,5,0.8
4734,PR,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,PARDA,1,5,0.2
4735,PR,2018,DEPUTADO ESTADUAL,PC do B,BRANCA,1,2,0.5
4736,PR,2018,DEPUTADO ESTADUAL,PC do B,PRETA,1,2,0.5
4737,PR,2018,DEPUTADO FEDERAL,PV,BRANCA,36,41,0.8780487804878049
4738,PR,2018,DEPUTADO FEDERAL,PV,PRETA,3,41,0.07317073170731707
4739,PR,2018,DEPUTADO FEDERAL,PV,PARDA,2,41,0.04878048780487805
4740,PR,2018,DEPUTADO FEDERAL,PSB,BRANCA,8,10,0.8
4741,PR,2018,DEPUTADO FEDERAL,PSB,PARDA,2,10,0.2
4742,PR,2018,DEPUTADO FEDERAL,PSOL,BRANCA,20,30,0.6666666666666666
4743,PR,2018,DEPUTADO FEDERAL,PSOL,PRETA,5,30,0.16666666666666666
4744,PR,2018,DEPUTADO FEDERAL,PSOL,PARDA,5,30,0.16666666666666666
4745,PR,2018,DEPUTADO FEDERAL,PP,BRANCA,10,10,1.0
4746,PR,2018,DEPUTADO FEDERAL,PSDB,BRANCA,12,12,1.0
4747,PR,2018,DEPUTADO FEDERAL,PSL,BRANCA,30,32,0.9375
4748,PR,2018,DEPUTADO FEDERAL,PSL,PRETA,1,32,0.03125
4749,PR,2018,DEPUTADO FEDERAL,PSL,PARDA,1,32,0.03125
4750,PR,2018,DEPUTADO FEDERAL,NOVO,BRANCA,15,16,0.9375
4751,PR,2018,DEPUTADO FEDERAL,NOVO,PARDA,1,16,0.0625
4752,PR,2018,DEPUTADO FEDERAL,PSD,BRANCA,21,21,1.0
4753,PR,2018,DEPUTADO FEDERAL,PRB,BRANCA,21,22,0.9545454545454546
4754,PR,2018,DEPUTADO FEDERAL,PRB,PARDA,1,22,0.045454545454545456
4755,PR,2018,DEPUTADO FEDERAL,PDT,BRANCA,11,14,0.7857142857142857
4756,PR,2018,DEPUTADO FEDERAL,PDT,PRETA,2,14,0.14285714285714285
4757,PR,2018,DEPUTADO FEDERAL,PDT,AMARELA,1,14,0.07142857142857142
4758,PR,2018,DEPUTADO FEDERAL,MDB,BRANCA,22,24,0.9166666666666666
4759,PR,2018,DEPUTADO FEDERAL,MDB,PARDA,2,24,0.08333333333333333
4760,PR,2018,DEPUTADO FEDERAL,PRTB,BRANCA,31,38,0.8157894736842105
4761,PR,2018,DEPUTADO FEDERAL,PRTB,PARDA,7,38,0.18421052631578946
4762,PR,2018,DEPUTADO FEDERAL,PT,BRANCA,28,37,0.7567567567567568
4763,PR,2018,DEPUTADO FEDERAL,PT,PRETA,3,37,0.08108108108108109
4764,PR,2018,DEPUTADO FEDERAL,PT,PARDA,5,37,0.13513513513513514
4765,PR,2018,DEPUTADO FEDERAL,PT,AMARELA,1,37,0.02702702702702703
4766,PR,2018,DEPUTADO FEDERAL,PHS,BRANCA,7,11,0.6363636363636364
4767,PR,2018,DEPUTADO FEDERAL,PHS,PRETA,2,11,0.18181818181818182
4768,PR,2018,DEPUTADO FEDERAL,PHS,PARDA,1,11,0.09090909090909091
4769,PR,2018,DEPUTADO FEDERAL,PHS,AMARELA,1,11,0.09090909090909091
4770,PR,2018,DEPUTADO FEDERAL,PODE,BRANCA,9,10,0.9
4771,PR,2018,DEPUTADO FEDERAL,PODE,PRETA,1,10,0.1
4772,PR,2018,DEPUTADO FEDERAL,PPL,BRANCA,19,25,0.76
4773,PR,2018,DEPUTADO FEDERAL,PPL,PRETA,4,25,0.16
4774,PR,2018,DEPUTADO FEDERAL,PPL,PARDA,2,25,0.08
4775,PR,2018,DEPUTADO FEDERAL,PC do B,BRANCA,13,20,0.65
4776,PR,2018,DEPUTADO FEDERAL,PC do B,PRETA,3,20,0.15
4777,PR,2018,DEPUTADO FEDERAL,PC do B,PARDA,4,20,0.2
4778,PR,2018,DEPUTADO FEDERAL,PR,BRANCA,2,3,0.6666666666666666
4779,PR,2018,DEPUTADO FEDERAL,PR,AMARELA,1,3,0.3333333333333333
4780,PR,2018,DEPUTADO FEDERAL,REDE,BRANCA,8,11,0.7272727272727273
4781,PR,2018,DEPUTADO FEDERAL,REDE,PRETA,1,11,0.09090909090909091
4782,PR,2018,DEPUTADO FEDERAL,REDE,PARDA,2,11,0.18181818181818182
4783,PR,2018,DEPUTADO FEDERAL,AVANTE,BRANCA,6,6,1.0
4784,PR,2018,DEPUTADO FEDERAL,PTC,BRANCA,4,7,0.5714285714285714
4785,PR,2018,DEPUTADO FEDERAL,PTC,PRETA,1,7,0.14285714285714285
4786,PR,2018,DEPUTADO FEDERAL,PTC,PARDA,2,7,0.2857142857142857
4787,PR,2018,DEPUTADO FEDERAL,PMB,BRANCA,2,2,1.0
4788,PR,2018,DEPUTADO FEDERAL,DEM,BRANCA,4,4,1.0
4789,PR,2018,DEPUTADO FEDERAL,PCO,BRANCA,2,2,1.0
4790,PR,2018,DEPUTADO FEDERAL,DC,BRANCA,4,7,0.5714285714285714
4791,PR,2018,DEPUTADO FEDERAL,DC,PARDA,3,7,0.42857142857142855
4792,PR,2018,DEPUTADO FEDERAL,PRP,BRANCA,5,5,1.0
4793,PR,2018,DEPUTADO FEDERAL,PSC,BRANCA,5,7,0.7142857142857143
4794,PR,2018,DEPUTADO FEDERAL,PSC,PARDA,1,7,0.14285714285714285
4795,PR,2018,DEPUTADO FEDERAL,PSC,AMARELA,1,7,0.14285714285714285
4796,PR,2018,DEPUTADO FEDERAL,PPS,BRANCA,4,4,1.0
4797,PR,2018,DEPUTADO FEDERAL,PROS,BRANCA,4,4,1.0
4798,PR,2018,DEPUTADO FEDERAL,PATRI,BRANCA,6,7,0.8571428571428571
4799,PR,2018,DEPUTADO FEDERAL,PATRI,PARDA,1,7,0.14285714285714285
4800,PR,2018,DEPUTADO FEDERAL,PMN,BRANCA,2,3,0.6666666666666666
4801,PR,2018,DEPUTADO FEDERAL,PMN,PARDA,1,3,0.3333333333333333
4802,PR,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,1,1,1.0
4803,PR,2018,DEPUTADO FEDERAL,PTB,BRANCA,1,1,1.0
4804,PR,2018,SENADOR,PATRI,PARDA,2,2,1.0
4805,PR,2018,SENADOR,PSOL,BRANCA,2,2,1.0
4806,PR,2018,SENADOR,PODE,BRANCA,1,1,1.0
4807,PR,2018,SENADOR,PDT,BRANCA,1,1,1.0
4808,PR,2018,SENADOR,PTB,BRANCA,1,1,1.0
4809,PR,2018,SENADOR,PRTB,BRANCA,2,2,1.0
4810,PR,2018,SENADOR,PSL,BRANCA,1,1,1.0
4811,PR,2018,SENADOR,MDB,BRANCA,1,1,1.0
4812,PR,2018,SENADOR,PCO,BRANCA,1,1,1.0
4813,PR,2018,SENADOR,PSDB,BRANCA,1,1,1.0
4814,PR,2018,SENADOR,PT,BRANCA,1,1,1.0
4815,PR,2018,SENADOR,REDE,BRANCA,1,1,1.0
4816,PR,2018,SENADOR,DC,BRANCA,1,1,1.0
4817,PE,2014,DEPUTADO ESTADUAL,PRTB,BRANCA,8,17,0.47058823529411764
4818,PE,2014,DEPUTADO ESTADUAL,PRTB,PARDA,9,17,0.5294117647058824
4819,PE,2014,DEPUTADO ESTADUAL,PV,BRANCA,12,27,0.4444444444444444
4820,PE,2014,DEPUTADO ESTADUAL,PV,PRETA,3,27,0.1111111111111111
4821,PE,2014,DEPUTADO ESTADUAL,PV,PARDA,12,27,0.4444444444444444
4822,PE,2014,DEPUTADO ESTADUAL,PPS,BRANCA,14,20,0.7
4823,PE,2014,DEPUTADO ESTADUAL,PPS,PARDA,6,20,0.3
4824,PE,2014,DEPUTADO ESTADUAL,PSL,BRANCA,15,31,0.4838709677419355
4825,PE,2014,DEPUTADO ESTADUAL,PSL,PRETA,6,31,0.1935483870967742
4826,PE,2014,DEPUTADO ESTADUAL,PSL,PARDA,9,31,0.2903225806451613
4827,PE,2014,DEPUTADO ESTADUAL,PSL,INDÍGENA,1,31,0.03225806451612903
4828,PE,2014,DEPUTADO ESTADUAL,SD,BRANCA,7,26,0.2692307692307692
4829,PE,2014,DEPUTADO ESTADUAL,SD,PRETA,1,26,0.038461538461538464
4830,PE,2014,DEPUTADO ESTADUAL,SD,PARDA,18,26,0.6923076923076923
4831,PE,2014,DEPUTADO ESTADUAL,PSDC,PARDA,18,18,1.0
4832,PE,2014,DEPUTADO ESTADUAL,PSB,BRANCA,11,42,0.2619047619047619
4833,PE,2014,DEPUTADO ESTADUAL,PSB,PRETA,1,42,0.023809523809523808
4834,PE,2014,DEPUTADO ESTADUAL,PSB,PARDA,30,42,0.7142857142857143
4835,PE,2014,DEPUTADO ESTADUAL,PCB,BRANCA,1,3,0.3333333333333333
4836,PE,2014,DEPUTADO ESTADUAL,PCB,PARDA,2,3,0.6666666666666666
4837,PE,2014,DEPUTADO ESTADUAL,PP,BRANCA,19,35,0.5428571428571428
4838,PE,2014,DEPUTADO ESTADUAL,PP,PRETA,1,35,0.02857142857142857
4839,PE,2014,DEPUTADO ESTADUAL,PP,PARDA,13,35,0.37142857142857144
4840,PE,2014,DEPUTADO ESTADUAL,PP,AMARELA,2,35,0.05714285714285714
4841,PE,2014,DEPUTADO ESTADUAL,PR,BRANCA,3,8,0.375
4842,PE,2014,DEPUTADO ESTADUAL,PR,PARDA,5,8,0.625
4843,PE,2014,DEPUTADO ESTADUAL,PMN,BRANCA,13,26,0.5
4844,PE,2014,DEPUTADO ESTADUAL,PMN,PARDA,13,26,0.5
4845,PE,2014,DEPUTADO ESTADUAL,PSDB,BRANCA,6,14,0.42857142857142855
4846,PE,2014,DEPUTADO ESTADUAL,PSDB,PARDA,8,14,0.5714285714285714
4847,PE,2014,DEPUTADO ESTADUAL,PHS,BRANCA,14,46,0.30434782608695654
4848,PE,2014,DEPUTADO ESTADUAL,PHS,PRETA,3,46,0.06521739130434782
4849,PE,2014,DEPUTADO ESTADUAL,PHS,PARDA,22,46,0.4782608695652174
4850,PE,2014,DEPUTADO ESTADUAL,PHS,AMARELA,6,46,0.13043478260869565
4851,PE,2014,DEPUTADO ESTADUAL,PHS,INDÍGENA,1,46,0.021739130434782608
4852,PE,2014,DEPUTADO ESTADUAL,PC do B,BRANCA,1,4,0.25
4853,PE,2014,DEPUTADO ESTADUAL,PC do B,PARDA,3,4,0.75
4854,PE,2014,DEPUTADO ESTADUAL,PRP,BRANCA,7,40,0.175
4855,PE,2014,DEPUTADO ESTADUAL,PRP,PARDA,33,40,0.825
4856,PE,2014,DEPUTADO ESTADUAL,PDT,BRANCA,2,8,0.25
4857,PE,2014,DEPUTADO ESTADUAL,PDT,PRETA,1,8,0.125
4858,PE,2014,DEPUTADO ESTADUAL,PDT,PARDA,5,8,0.625
4859,PE,2014,DEPUTADO ESTADUAL,PSOL,BRANCA,13,41,0.3170731707317073
4860,PE,2014,DEPUTADO ESTADUAL,PSOL,PRETA,8,41,0.1951219512195122
4861,PE,2014,DEPUTADO ESTADUAL,PSOL,PARDA,20,41,0.4878048780487805
4862,PE,2014,DEPUTADO ESTADUAL,PT,BRANCA,9,18,0.5
4863,PE,2014,DEPUTADO ESTADUAL,PT,PRETA,2,18,0.1111111111111111
4864,PE,2014,DEPUTADO ESTADUAL,PT,PARDA,7,18,0.3888888888888889
4865,PE,2014,DEPUTADO ESTADUAL,PROS,BRANCA,5,9,0.5555555555555556
4866,PE,2014,DEPUTADO ESTADUAL,PROS,PARDA,4,9,0.4444444444444444
4867,PE,2014,DEPUTADO ESTADUAL,PTB,BRANCA,27,45,0.6
4868,PE,2014,DEPUTADO ESTADUAL,PTB,PRETA,4,45,0.08888888888888889
4869,PE,2014,DEPUTADO ESTADUAL,PTB,PARDA,13,45,0.28888888888888886
4870,PE,2014,DEPUTADO ESTADUAL,PTB,AMARELA,1,45,0.022222222222222223
4871,PE,2014,DEPUTADO ESTADUAL,PT do B,BRANCA,3,6,0.5
4872,PE,2014,DEPUTADO ESTADUAL,PT do B,PARDA,3,6,0.5
4873,PE,2014,DEPUTADO ESTADUAL,PTN,BRANCA,15,23,0.6521739130434783
4874,PE,2014,DEPUTADO ESTADUAL,PTN,PARDA,8,23,0.34782608695652173
4875,PE,2014,DEPUTADO ESTADUAL,PMDB,BRANCA,3,7,0.42857142857142855
4876,PE,2014,DEPUTADO ESTADUAL,PMDB,PARDA,4,7,0.5714285714285714
4877,PE,2014,DEPUTADO ESTADUAL,PSD,BRANCA,5,6,0.8333333333333334
4878,PE,2014,DEPUTADO ESTADUAL,PSD,PARDA,1,6,0.16666666666666666
4879,PE,2014,DEPUTADO ESTADUAL,PSC,BRANCA,1,9,0.1111111111111111
4880,PE,2014,DEPUTADO ESTADUAL,PSC,PRETA,1,9,0.1111111111111111
4881,PE,2014,DEPUTADO ESTADUAL,PSC,PARDA,7,9,0.7777777777777778
4882,PE,2014,DEPUTADO ESTADUAL,PPL,BRANCA,1,3,0.3333333333333333
4883,PE,2014,DEPUTADO ESTADUAL,PPL,PRETA,1,3,0.3333333333333333
4884,PE,2014,DEPUTADO ESTADUAL,PPL,PARDA,1,3,0.3333333333333333
4885,PE,2014,DEPUTADO ESTADUAL,PRB,BRANCA,4,10,0.4
4886,PE,2014,DEPUTADO ESTADUAL,PRB,PRETA,1,10,0.1
4887,PE,2014,DEPUTADO ESTADUAL,PRB,PARDA,5,10,0.5
4888,PE,2014,DEPUTADO ESTADUAL,PTC,BRANCA,2,2,1.0
4889,PE,2014,DEPUTADO ESTADUAL,DEM,BRANCA,2,4,0.5
4890,PE,2014,DEPUTADO ESTADUAL,DEM,PRETA,1,4,0.25
4891,PE,2014,DEPUTADO ESTADUAL,DEM,PARDA,1,4,0.25
4892,PE,2014,DEPUTADO ESTADUAL,PSTU,BRANCA,1,3,0.3333333333333333
4893,PE,2014,DEPUTADO ESTADUAL,PSTU,PARDA,2,3,0.6666666666666666
4894,PE,2014,DEPUTADO FEDERAL,PV,BRANCA,1,2,0.5
4895,PE,2014,DEPUTADO FEDERAL,PV,PARDA,1,2,0.5
4896,PE,2014,DEPUTADO FEDERAL,PSDB,BRANCA,4,4,1.0
4897,PE,2014,DEPUTADO FEDERAL,PSL,BRANCA,4,13,0.3076923076923077
4898,PE,2014,DEPUTADO FEDERAL,PSL,PARDA,9,13,0.6923076923076923
4899,PE,2014,DEPUTADO FEDERAL,PR,BRANCA,1,6,0.16666666666666666
4900,PE,2014,DEPUTADO FEDERAL,PR,PRETA,1,6,0.16666666666666666
4901,PE,2014,DEPUTADO FEDERAL,PR,PARDA,4,6,0.6666666666666666
4902,PE,2014,DEPUTADO FEDERAL,PHS,BRANCA,5,10,0.5
